"Id","Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayClassification","AwayPoints"
"401767113","2025","3","regular","2025-09-14T00:30:00.000Z","false","Southern Utah","","Northern Arizona","fcs",""
"401767131","2025","3","regular","2025-09-14T01:00:00.000Z","false","Sacramento State","","Mercyhurst","fcs",""
"401760368","2025","3","regular","2025-09-14T01:45:00.000Z","false","Utah State","","Air Force","fbs",""
"401760369","2025","3","regular","2025-09-14T02:00:00.000Z","false","Fresno State","","Southern","fcs",""
"401756889","2025","3","regular","2025-09-14T02:30:00.000Z","false","Arizona State","","Texas State","fbs",""
"401754533","2025","3","regular","2025-09-14T02:30:00.000Z","false","Stanford","","Boston College","fbs",""
"401752840","2025","3","regular","2025-09-14T02:30:00.000Z","false","California","","Minnesota","fbs",""
"401760370","2025","3","regular","2025-09-14T03:59:00.000Z","false","Hawai'i","","Portland State","fcs",""
"401773988","2025","4","regular","2025-09-18T23:00:00.000Z","false","Benedict College","","Tuskegee","ii",""
"401762468","2025","4","regular","2025-09-18T23:30:00.000Z","false","Charlotte","","Rice","fbs",""
"401773708","2025","4","regular","2025-09-19T22:00:00.000Z","false","Assumption","","St. Anselm","ii",""
"401767679","2025","4","regular","2025-09-19T22:00:00.000Z","false","Lafayette","","Columbia","fcs",""
"401756900","2025","4","regular","2025-09-19T23:00:00.000Z","false","Oklahoma State","","Tulsa","fbs",""
"401752844","2025","4","regular","2025-09-20T00:00:00.000Z","false","Rutgers","","Iowa","fbs",""
"401773297","2025","4","regular","2025-09-20T04:00:00.000Z","false","St. Lawrence","","Alfred University","iii",""
"401773123","2025","4","regular","2025-09-20T04:00:00.000Z","false","Brevard College","","ERSKINE","ii",""
"401773066","2025","4","regular","2025-09-20T04:00:00.000Z","false","Winston-Salem","","Virginia St","ii",""
"401774252","2025","4","regular","2025-09-20T04:00:00.000Z","false","Whitworth","","Redlands","iii",""
"401774005","2025","4","regular","2025-09-20T04:00:00.000Z","false","Morehouse College","","Kentucky State","ii",""
"401773669","2025","4","regular","2025-09-20T04:00:00.000Z","false","Fairmont State","","Wheeling","ii",""
"401773621","2025","4","regular","2025-09-20T04:00:00.000Z","false","Missouri Southern State","","Northwest Missouri St","ii",""
"401773537","2025","4","regular","2025-09-20T04:00:00.000Z","false","Angelo State","","Western New Mexico","ii",""
"401754538","2025","4","regular","2025-09-20T04:00:00.000Z","false","Duke","","NC State","fbs",""
"401752711","2025","4","regular","2025-09-20T04:00:00.000Z","false","Ole Miss","","Tulane","fbs",""
"401752708","2025","4","regular","2025-09-20T04:00:00.000Z","false","Memphis","","Arkansas","fbs",""
"401754636","2025","4","regular","2025-09-20T04:00:00.000Z","false","TCU","","SMU","fbs",""
"401752713","2025","4","regular","2025-09-20T04:00:00.000Z","false","Missouri","","South Carolina","fbs",""
"401756896","2025","4","regular","2025-09-20T04:00:00.000Z","false","Baylor","","Arizona State","fbs",""
"401756901","2025","4","regular","2025-09-20T04:00:00.000Z","false","Utah","","Texas Tech","fbs",""
"401754642","2025","4","regular","2025-09-20T04:00:00.000Z","false","Louisville","","Bowling Green","fbs",""
"401752714","2025","4","regular","2025-09-20T04:00:00.000Z","false","Oklahoma","","Auburn","fbs",""
"401752843","2025","4","regular","2025-09-20T04:00:00.000Z","false","Indiana","","Illinois","fbs",""
"401777267","2025","4","regular","2025-09-20T04:00:00.000Z","false","Case Western Reserve","","Westminster (PA)","iii",""
"401774374","2025","4","regular","2025-09-20T04:00:00.000Z","false","Illinois Wesleyan","","Elmhurst","iii",""
"401754542","2025","4","regular","2025-09-20T04:00:00.000Z","false","Georgia Tech","","Temple","fbs",""
"401754537","2025","4","regular","2025-09-20T04:00:00.000Z","false","Clemson","","Syracuse","fbs",""
"401756897","2025","4","regular","2025-09-20T04:00:00.000Z","false","Colorado","","Wyoming","fbs",""
"401754640","2025","4","regular","2025-09-20T04:00:00.000Z","false","UCF","","North Carolina","fbs",""
"401754617","2025","4","regular","2025-09-20T04:00:00.000Z","false","Virginia Tech","","Wofford","fcs",""
"401756898","2025","4","regular","2025-09-20T04:00:00.000Z","false","East Carolina","","BYU","fbs",""
"401756899","2025","4","regular","2025-09-20T04:00:00.000Z","false","Kansas","","West Virginia","fbs",""
"401754541","2025","4","regular","2025-09-20T04:00:00.000Z","false","Florida State","","Kent State","fbs",""
"401752841","2025","4","regular","2025-09-20T04:00:00.000Z","false","Oregon","","Oregon State","fbs",""
"401754539","2025","4","regular","2025-09-20T04:00:00.000Z","false","Virginia","","Stanford","fbs",""
"401760373","2025","4","regular","2025-09-20T04:00:00.000Z","false","Colorado State","","UTSA","fbs",""
"401752709","2025","4","regular","2025-09-20T04:00:00.000Z","false","Miami","","Florida","fbs",""
"401762820","2025","4","regular","2025-09-20T04:00:00.000Z","false","Western Michigan","","Toledo","fbs",""
"401760376","2025","4","regular","2025-09-20T04:00:00.000Z","false","Miami (OH)","","UNLV","fbs",""
"401761613","2025","4","regular","2025-09-20T04:00:00.000Z","false","Buffalo","","Troy","fbs",""
"401760377","2025","4","regular","2025-09-20T04:00:00.000Z","false","Utah State","","McNeese","fcs",""
"401761611","2025","4","regular","2025-09-20T04:00:00.000Z","false","South Alabama","","Coastal Carolina","fbs",""
"401752845","2025","4","regular","2025-09-20T04:00:00.000Z","false","Wisconsin","","Maryland","fbs",""
"401752847","2025","4","regular","2025-09-20T04:00:00.000Z","false","USC","","Michigan State","fbs",""
"401774112","2025","4","regular","2025-09-20T16:00:00.000Z","false","Rensselaer","","Brockport","iii",""
"401773835","2025","4","regular","2025-09-20T16:00:00.000Z","false","Kutztown University","","Gannon","ii",""
"401762469","2025","4","regular","2025-09-20T16:00:00.000Z","false","Army","","North Texas","fbs",""
"401778034","2025","4","regular","2025-09-20T16:00:00.000Z","false","Belhaven","","Wisconsin-River Falls","iii",""
"401774435","2025","4","regular","2025-09-20T16:00:00.000Z","false","Albion","","Rose-Hulman","iii",""
"401762470","2025","4","regular","2025-09-20T16:00:00.000Z","false","South Florida","","South Carolina State","fcs",""
"401777004","2025","4","regular","2025-09-20T16:00:00.000Z","false","Fitchburg State","","New England College","",""
"401774013","2025","4","regular","2025-09-20T16:00:00.000Z","false","Morgan State","","Central State (OH)","ii",""
"401767726","2025","4","regular","2025-09-20T16:00:00.000Z","false","Yale","","Holy Cross","fcs",""
"401783302","2025","4","regular","2025-09-20T16:00:00.000Z","false","Western New England","","Worcester St","iii",""
"401767644","2025","4","regular","2025-09-20T16:00:00.000Z","false","Princeton","","San Diego","fcs",""
"401777981","2025","4","regular","2025-09-20T16:00:00.000Z","false","Pace","","Post University","ii",""
"401777997","2025","4","regular","2025-09-20T16:00:00.000Z","false","Wilkes","","Muhlenberg","iii",""
"401774337","2025","4","regular","2025-09-20T16:00:00.000Z","false","Carnegie Mellon","","Berry College","iii",""
"401774220","2025","4","regular","2025-09-20T16:00:00.000Z","false","North Carolina Wesleyan","","Sewanee","iii",""
"401774199","2025","4","regular","2025-09-20T16:00:00.000Z","false","Mary Hardin-Baylor","","Wisconsin-Whitewater","iii",""
"401774132","2025","4","regular","2025-09-20T16:00:00.000Z","false","Castleton","","Biddeford","iii",""
"401773504","2025","4","regular","2025-09-20T16:00:00.000Z","false","Northwood (MI)","","Thomas More College","ii",""
"401773510","2025","4","regular","2025-09-20T16:00:00.000Z","false","Ohio Dominican","","Tiffin","ii",""
"401773288","2025","4","regular","2025-09-20T16:00:00.000Z","false","Dean College","","Westfield State","iii",""
"401773260","2025","4","regular","2025-09-20T16:00:00.000Z","false","Howard Payne","","Wayland Baptist","",""
"401773811","2025","4","regular","2025-09-20T16:00:00.000Z","false","PennWest California","","Lock Haven University","ii",""
"401783331","2025","4","regular","2025-09-20T16:00:00.000Z","false","Albright","","Delaware Valley","iii",""
"401767551","2025","4","regular","2025-09-20T16:00:00.000Z","false","Brown","","Georgetown","fcs",""
"401783915","2025","4","regular","2025-09-20T16:00:00.000Z","false","Bridgewater State","","Plymouth State","iii",""
"401773144","2025","4","regular","2025-09-20T16:00:00.000Z","false","Shorter","","Virginia University Of Lynchburg","",""
"401786376","2025","4","regular","2025-09-20T16:00:00.000Z","false","Framingham State","","UMass Dartmouth","iii",""
"401800975","2025","4","regular","2025-09-20T16:00:00.000Z","false","Endicott College","","SUNY Maritime","iii",""
"401774399","2025","4","regular","2025-09-20T16:30:00.000Z","false","Olivet College","","Bluffton","iii",""
"401752715","2025","4","regular","2025-09-20T16:45:00.000Z","false","Tennessee","","UAB","fbs",""
"401773059","2025","4","regular","2025-09-20T17:00:00.000Z","false","Lincoln (PA)","","Shaw","ii",""
"401773726","2025","4","regular","2025-09-20T17:00:00.000Z","false","Southern Connecticut State","","American International","ii",""
"401773697","2025","4","regular","2025-09-20T17:00:00.000Z","false","West Virginia Wesleyan","","West Virginia State","ii",""
"401773678","2025","4","regular","2025-09-20T17:00:00.000Z","false","Frostburg State","","West Liberty","ii",""
"401767672","2025","4","regular","2025-09-20T17:00:00.000Z","false","Colgate","","Fordham","fcs",""
"401767653","2025","4","regular","2025-09-20T17:00:00.000Z","false","Stetson","","Harvard","fcs",""
"401767772","2025","4","regular","2025-09-20T17:00:00.000Z","false","Stonehill","","Pennsylvania","fcs",""
"401762822","2025","4","regular","2025-09-20T17:00:00.000Z","false","Central Michigan","","Wagner","fcs",""
"401766670","2025","4","regular","2025-09-20T17:00:00.000Z","false","Williams","","Colby College","iii",""
"401766672","2025","4","regular","2025-09-20T17:00:00.000Z","false","Amherst","","Hamilton","iii",""
"401773744","2025","4","regular","2025-09-20T17:00:00.000Z","false","Minnesota State Moorhead","","Wayne State (NE)","ii",""
"401773074","2025","4","regular","2025-09-20T17:00:00.000Z","false","Virginia Union","","Johnson C Smith","ii",""
"401773081","2025","4","regular","2025-09-20T17:00:00.000Z","false","Elizabeth City State","","Fayetteville State","ii",""
"401773115","2025","4","regular","2025-09-20T17:00:00.000Z","false","Chowan","","Valdosta State","ii",""
"401773167","2025","4","regular","2025-09-20T17:00:00.000Z","false","Ashland","","Hillsdale","ii",""
"401773278","2025","4","regular","2025-09-20T17:00:00.000Z","false","Mass Maritime","","Anna Maria College","iii",""
"401773453","2025","4","regular","2025-09-20T17:00:00.000Z","false","Northern Michigan","","Davenport","ii",""
"401773498","2025","4","regular","2025-09-20T17:00:00.000Z","false","Kentucky Wesleyan","","Walsh","ii",""
"401773605","2025","4","regular","2025-09-20T17:00:00.000Z","false","Nebraska-Kearney","","Emporia State University","ii",""
"401773649","2025","4","regular","2025-09-20T17:00:00.000Z","false","University Of Charleston (WV)","","Concord University","ii",""
"401783349","2025","4","regular","2025-09-20T17:00:00.000Z","false","Kings College (PA)","","FDU-Florham","iii",""
"401783339","2025","4","regular","2025-09-20T17:00:00.000Z","false","Reading","","Stevenson","iii",""
"401783283","2025","4","regular","2025-09-20T17:00:00.000Z","false","Moravian","","Ursinus","iii",""
"401778015","2025","4","regular","2025-09-20T17:00:00.000Z","false","William Paterson","","Salve Regina","iii",""
"401777991","2025","4","regular","2025-09-20T17:00:00.000Z","false","Lycoming","","Dickinson (PA)","iii",""
"401777229","2025","4","regular","2025-09-20T17:00:00.000Z","false","Hampden-Sydney","","Shenandoah","iii",""
"401777219","2025","4","regular","2025-09-20T17:00:00.000Z","false","Gallaudet","","Averett","iii",""
"401777198","2025","4","regular","2025-09-20T17:00:00.000Z","false","John Carroll University","","Oberlin","iii",""
"401774053","2025","4","regular","2025-09-20T17:00:00.000Z","false","Union (NY)","","SUNY Morrisville","iii",""
"401774038","2025","4","regular","2025-09-20T17:00:00.000Z","false","University of Rochester (NY)","","St John Fisher University","iii",""
"401774025","2025","4","regular","2025-09-20T17:00:00.000Z","false","Miles College","","Savannah St","ii",""
"401773937","2025","4","regular","2025-09-20T17:00:00.000Z","false","Carson-Newman College","","Lenoir-Rhyne","ii",""
"401773918","2025","4","regular","2025-09-20T17:00:00.000Z","false","Mars Hill","","Anderson (Sc)","ii",""
"401773820","2025","4","regular","2025-09-20T17:00:00.000Z","false","Clarion","","Shepherd","ii",""
"401776995","2025","4","regular","2025-09-20T17:00:00.000Z","false","Widener","","Misericordia","iii",""
"401766669","2025","4","regular","2025-09-20T17:00:00.000Z","false","Middlebury","","Bowdoin","iii",""
"401766668","2025","4","regular","2025-09-20T17:00:00.000Z","false","Trinity (CT)","","Bates","iii",""
"401767286","2025","4","regular","2025-09-20T17:00:00.000Z","false","Illinois State","","North Alabama","fcs",""
"401767267","2025","4","regular","2025-09-20T17:00:00.000Z","false","Dartmouth","","New Hampshire","fcs",""
"401774430","2025","4","regular","2025-09-20T17:00:00.000Z","false","Hope College","","Mount St. Joseph","iii",""
"401774415","2025","4","regular","2025-09-20T17:00:00.000Z","false","Alma","","Hanover College","iii",""
"401774345","2025","4","regular","2025-09-20T17:00:00.000Z","false","Lagrange College","","Centre College Kentucky","iii",""
"401774059","2025","4","regular","2025-09-20T17:00:00.000Z","false","Hobart College","","Utica","iii",""
"401774064","2025","4","regular","2025-09-20T17:00:00.000Z","false","Franklin & Marshall","","Catholic","iii",""
"401774074","2025","4","regular","2025-09-20T17:00:00.000Z","false","Susquehanna","","Johns Hopkins University","iii",""
"401774301","2025","4","regular","2025-09-20T17:00:00.000Z","false","Husson","","Worcester Polytechnic Institute","iii",""
"401774210","2025","4","regular","2025-09-20T17:00:00.000Z","false","Keystone","","Southern Virginia","iii",""
"401774141","2025","4","regular","2025-09-20T17:00:00.000Z","false","Western Connecticut St","","Gettysburg","iii",""
"401777087","2025","4","regular","2025-09-20T17:00:00.000Z","false","Waynesburg","","Hiram College","iii",""
"401777078","2025","4","regular","2025-09-20T17:00:00.000Z","false","Depauw","","Kenyon","iii",""
"401774122","2025","4","regular","2025-09-20T17:00:00.000Z","false","Trine University","","Franklin","iii",""
"401776985","2025","4","regular","2025-09-20T17:00:00.000Z","false","Lebanon Valley","","Eastern University","iii",""
"401774451","2025","4","regular","2025-09-20T17:00:00.000Z","false","Hendrix College","","Millsaps","iii",""
"401773491","2025","4","regular","2025-09-20T17:00:00.000Z","false","New Haven","","Saginaw Valley State","ii",""
"401767342","2025","4","regular","2025-09-20T17:00:00.000Z","false","St. Francis (PA)","","Delaware State","fcs",""
"401767258","2025","4","regular","2025-09-20T17:00:00.000Z","false","Monmouth","","Villanova","fcs",""
"401767640","2025","4","regular","2025-09-20T17:00:00.000Z","false","Presbyterian","","BLUEFIELD","",""
"401777176","2025","4","regular","2025-09-20T17:30:00.000Z","false","Capital","","Baldwin Wallace","iii",""
"401777216","2025","4","regular","2025-09-20T17:30:00.000Z","false","Muskingum University","","Wilmington (OH)","iii",""
