"Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Southern Nazarene","","Harding University",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Delaware","","Louisiana Tech",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Eastern Kentucky","","Southern Utah",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Alabama A&M","","Prairie View A&M",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Southern Arkansas","","Southeastern Oklahoma State",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Northern State","","Minot State",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Chadron St","","Western Colorado",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","New Mexico Highlands","","Fort Lewis",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Savannah St","","Benedict College",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Clark Atlanta","","Morehouse College",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Miles College","","Tuskegee",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Guilford College","","Averett",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Lane College","","Kentucky State",""
"2025","11","regular","2025-11-08T20:00:00.000Z","false","Wisconsin-Platteville","","Wisconsin-Stout",""
"2025","11","regular","2025-11-08T20:30:00.000Z","false","UConn","","Duke",""
"2025","11","regular","2025-11-08T20:30:00.000Z","false","New Haven","","Merrimack",""
"2025","11","regular","2025-11-08T20:30:00.000Z","false","Samford","","East Tennessee State",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Alcorn State","","Southern",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","North Alabama","","West Georgia",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Austin Peay","","Central Arkansas",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","New Mexico State","","Kennesaw State",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Lamar","","SE Louisiana",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Willamette","","Whitworth",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","NEWBERG","","Pacific (OR)",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Colorado Mesa","","South Dakota Mines",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","La Verne","","Chapman",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Puget Sound","","Linfield College",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Lewis & Clark College","","Pacific Lutheran",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Truman State","","William Jewell",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Valdosta State","","Delta State",""
"2025","11","regular","2025-11-08T21:00:00.000Z","false","Bridgewater State","","Anna Maria College",""
"2025","11","regular","2025-11-08T22:00:00.000Z","false","Montclair State","","College Of New Jersey",""
"2025","11","regular","2025-11-08T22:00:00.000Z","false","Colby College","","Bowdoin",""
"2025","11","regular","2025-11-08T22:00:00.000Z","false","Portland State","","Sacramento State",""
"2025","11","regular","2025-11-08T22:00:00.000Z","false","East Texas A&M","","McNeese",""
"2025","11","regular","2025-11-08T22:00:00.000Z","false","Davidson","","Presbyterian",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","UT Rio Grande Valley","","Nicholls",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","Idaho State","","Cal Poly",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","Northern Arizona","","Northern Colorado",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","Wilson","","ERSKINE",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","Catawba","","Anderson (Sc)",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","Christopher Newport","","Salisbury",""
"2025","11","regular","2025-11-08T23:00:00.000Z","false","Shenandoah","","Gallaudet",""
"2025","11","regular","2025-11-08T23:05:00.000Z","false","East Stroudsburg University","","Millersville",""
"2025","11","regular","2025-11-09T00:00:00.000Z","false","Shorter","","North Greenville",""
"2025","11","regular","2025-11-09T00:00:00.000Z","false","Idaho","","UC Davis",""
"2025","11","regular","2025-11-09T00:00:00.000Z","false","CENTENARY","","Austin",""
"2025","11","regular","2025-11-09T00:30:00.000Z","false","Utah State","","Nevada",""
"2025","11","regular","2025-11-09T00:30:00.000Z","false","Notre Dame","","Navy",""
"2025","11","regular","2025-11-09T01:00:00.000Z","false","UT Permian Basin","","Eastern New Mexico",""
"2025","11","regular","2025-11-09T01:00:00.000Z","false","Texas A&M-Kingsville","","Western New Mexico",""
"2025","11","regular","2025-11-09T02:00:00.000Z","false","Sul Ross State","","Central Washington",""
"2025","11","regular","2025-11-09T03:00:00.000Z","false","Pomona Pitzer","","California Lutheran University",""
"2025","11","regular","2025-11-09T03:00:00.000Z","false","Oregon State","","Sam Houston",""
"2025","11","regular","2025-11-09T03:00:00.000Z","false","Redlands","","Claremont-Mudd-Scripps College",""
"2025","11","regular","2025-11-09T04:00:00.000Z","false","Hawai'i","","San Diego State",""
"2025","12","regular","2025-11-12T00:30:00.000Z","false","Akron","","Kent State",""
"2025","12","regular","2025-11-12T00:30:00.000Z","false","Western Michigan","","Ohio",""
"2025","12","regular","2025-11-13T00:00:00.000Z","false","Central Michigan","","Buffalo",""
"2025","12","regular","2025-11-13T00:00:00.000Z","false","Miami (OH)","","Toledo",""
"2025","12","regular","2025-11-13T00:00:00.000Z","false","Massachusetts","","Northern Illinois",""
"2025","12","regular","2025-11-14T00:30:00.000Z","false","Old Dominion","","Troy",""
"2025","12","regular","2025-11-14T22:30:00.000Z","false","North Carolina Central","","South Carolina State",""
"2025","12","regular","2025-11-14T23:00:00.000Z","false","Salisbury","","Castleton",""
"2025","12","regular","2025-11-15T00:00:00.000Z","false","College Of New Jersey","","Christopher Newport",""
"2025","12","regular","2025-11-15T00:30:00.000Z","false","Louisville","","Clemson",""
"2025","12","regular","2025-11-15T02:00:00.000Z","false","Oregon","","Minnesota",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Portland State","","Montana",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Texas A&M","","South Carolina",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Mississippi Valley State","","Alabama State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Prairie View A&M","","Arkansas-Pine Bluff",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Jackson State","","Bethune-Cookman",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","USC","","Iowa",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Southern","","Texas Southern",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","St. Thomas (MN)","","Presbyterian",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","St. Francis (PA)","","Long Island University",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Mercyhurst","","Robert Morris",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Wagner","","Stonehill",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Illinois","","Maryland",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","LSU","","Arkansas",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Georgia","","Texas",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Alabama","","Oklahoma",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Tulsa","","Oregon State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Texas Tech","","UCF",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","New Mexico","","Colorado State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Oklahoma State","","Kansas State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Cincinnati","","Arizona",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Charlotte","","UTSA",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","BYU","","TCU",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Duke","","Virginia",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Boston College","","Georgia Tech",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Northwestern","","Michigan",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Michigan State","","Penn State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","UAB","","North Texas",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Ole Miss","","Florida",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Missouri","","Mississippi State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Washington","","Purdue",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Indiana","","Wisconsin",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Ohio State","","UCLA",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","East Carolina","","Memphis",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Southern Miss","","Texas State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","UL Monroe","","South Alabama",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Miami","","NC State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Florida State","","Virginia Tech",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Georgia Southern","","Coastal Carolina",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Tulane","","Florida Atlantic",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Ball State","","Eastern Michigan",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Arizona State","","West Virginia",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","James Madison","","App State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Georgia State","","Marshall",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Baylor","","Utah",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Wake Forest","","North Carolina",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Pittsburgh","","Notre Dame",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","West Alabama","","Northeastern State",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Fresno State","","Wyoming",""
"2025","12","regular","2025-11-15T05:00:00.000Z","false","Missouri Southern State","","Washburn",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Kutztown University","","Indiana-Pennsylvania",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Princeton","","Yale",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Worcester St","","Framingham State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","UMass Dartmouth","","Plymouth State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Bridgewater State","","Mass Maritime",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Delaware Valley","","Widener",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","FDU-Florham","","Reading",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","West Chester","","Assumption",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Worcester Polytechnic Institute","","Salve Regina",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Endicott College","","Curry College",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Walsh","","Northwood (MI)",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Northwestern (MN)","","Westminster College (MO)",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Coast Guard","","Merchant Marine Academy",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Ursinus","","Carnegie Mellon",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Navy","","South Florida",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Otterbein","","Ohio Northern",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Fitchburg State","","Westfield State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Misericordia","","Kings College (PA)",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","UConn","","Air Force",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Albright","","Lebanon Valley",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Biddeford","","New England College",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Maryville College (TN)","","Trinity University TX",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Hartwick","","Hilbert College",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Davenport","","Ferris State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Michigan Tech","","Saginaw Valley State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","West Virginia State","","University Of Charleston (WV)",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Fairmont State","","Frostburg State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Wilkes","","Western Connecticut St",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Ithaca College","","Cortland",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","West Liberty","","Wheeling",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Bentley","","American International",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Pace","","Franklin Pierce",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Bloomsburg","","Slippery Rock",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Millersville","","Edinboro University",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Shepherd","","Seton Hill",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","MIT","","Norwich",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Findlay","","Tiffin",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","St John Fisher University","","Alfred State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Anna Maria College","","Dean College",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Youngstown State","","Indiana State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","UAlbany","","Towson",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","North Carolina A&T","","Monmouth",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Bryant","","New Hampshire",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Columbia","","Brown",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Bucknell","","Holy Cross",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Western Carolina","","East Tennessee State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Murray State","","North Dakota",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Norfolk State","","Morgan State",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Marist","","Davidson",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Duquesne","","Central Connecticut",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Harvard","","Pennsylvania",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Sacred Heart","","Merrimack",""
"2025","12","regular","2025-11-15T17:00:00.000Z","false","Dayton","","Drake",""
"2025","12","regular","2025-11-15T17:30:00.000Z","false","Moravian","","Susquehanna",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Southwestern University","","Berry College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Grinnell","","Cornell College (IA)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Beloit","","Illinois College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Greensboro College","","Methodist",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Monmouth (IL)","","Knox College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Ashland","","Lake Erie",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Alfred University","","SUNY Morrisville",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Lake Forest College","","Chicago",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Case Western Reserve","","Geneva",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Sam Houston","","Delaware",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Brevard College","","North Carolina Wesleyan",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Husson","","Maine Maritime",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","William Paterson","","Montclair State",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Hillsdale","","Ohio Dominican",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Southeastern Oklahoma State","","East Central (OK)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Grand Valley State University","","Roosevelt",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Northern Michigan","","Wayne State (MI)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Kentucky Wesleyan","","Thomas More College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Nebraska-Kearney","","Central Missouri",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","West Virginia Wesleyan","","Glenville State",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Southern Connecticut State","","Post University",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Minnesota State Mankato","","Minnesota State Moorhead",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Concordia University St Paul","","Sioux Falls",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Winona State","","Southwest Minnesota State",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Shippensburg","","PennWest California",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Lock Haven University","","Gannon",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Lenoir-Rhyne","","Catawba",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Carson-Newman College","","Greeneville",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Franklin & Marshall","","Johns Hopkins University",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Juniata College","","Lycoming",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Hobart College","","Buffalo State",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Union (NY)","","Rensselaer",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Trine University","","Kalamazoo",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Southern Virginia","","Lagrange College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Kean","","Rowan",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Augustana (IL)","","Washington University (St. Louis)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","North Central College","","Illinois Wesleyan",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Millikin","","Elmhurst",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","North Park","","Wheaton",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Alma","","Adrian",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Albion","","Calvin University",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Hope College","","Olivet College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Concordia University Chicago","","Aurora",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Concordia-Wisconsin","","Eureka College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Denison University","","John Carroll University",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Hiram College","","Grove City College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Ohio Wesleyan","","Oberlin",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Wittenberg","","Kenyon",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Averett","","Roanoke College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Randolph-Macon","","Hampden-Sydney",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Shenandoah","","Washington and Lee",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Allegheny","","Bethany (WV)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Saint Vincent","","Westminster (PA)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Washington & Jefferson","","Thiel",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","McDaniel College","","Gettysburg",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Western New England","","Nichols College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Muhlenberg","","Dickinson (PA)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Greenville","","Crown College",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Colgate","","Lehigh",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Georgetown","","Fordham",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Valparaiso","","Stetson",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Southern Illinois","","South Dakota",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Villanova","","Stony Brook",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Maine","","Rhode Island",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Hampton","","William & Mary",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Dartmouth","","Cornell",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Furman","","VMI",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Delaware State","","Howard",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","St. Lawrence","","University of Rochester (NY)",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Stevenson","","Eastern University",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Springfield","","SUNY Maritime",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Lawrence University","","Ripon",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Saint John's (MN)","","St. Olaf",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Gustavus Adolphus","","Macalester",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Carleton","","Concordia Moorhead",""
"2025","12","regular","2025-11-15T18:00:00.000Z","false","Augsburg","","Hamline University",""
"2025","12","regular","2025-11-15T18:05:00.000Z","false","East Stroudsburg University","","Clarion",""
"2025","12","regular","2025-11-15T18:07:00.000Z","false","Wabash College","","Depauw",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","Manchester","","Anderson (IN)",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","Hanover College","","Franklin",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","Kentucky","","Tennessee Tech",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","University of Mount Union","","Muskingum University",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","Wilmington (OH)","","Capital",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","Baldwin Wallace","","Heidelberg",""
"2025","12","regular","2025-11-15T18:30:00.000Z","false","Rose-Hulman","","Mount St. Joseph",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Minot State","","Minnesota Duluth",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Ferrum","","Concord University",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Millsaps","","Sewanee",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Jamestown College","","Northern State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Central College","","Coe College",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Wartburg","","Buena Vista",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Loras College","","Luther",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Nebraska Wesleyan","","Simpson College (IA)",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Hardin-Simmons","","East Texas Baptist University",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Howard Payne","","Mary Hardin-Baylor",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Ouachita Baptist","","Henderson State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","William Jewell","","Lincoln (MO)",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Quincy","","Southwest Baptist",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Western New Mexico","","Midwestern State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Emporia State University","","Fort Hays State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Bemidji State","","University of Mary",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Belhaven","","Huntingdon College (AL)",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Martin Luther","","Minnesota Morris",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Lakeland","","St. Norbert",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Marietta","","Bluffton",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Carthage","","Carroll University (WI)",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Rhodes College","","Centre College Kentucky",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Wisconsin-Stout","","Wisconsin-River Falls",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Wisconsin-Oshkosh","","Wisconsin-Whitewater",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Wisconsin-Stevens Pt","","Wisconsin-Lacrosse",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Wisconsin-Eau Claire","","Wisconsin-Platteville",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Brockport","","Utica",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","UVA Wise","","Emory & Henry College",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Fort Lewis","","Colorado School Of Mines",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","South Dakota Mines","","Adams State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Wayne State (NE)","","Augustana University (SD)",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Campbell","","Elon",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Bridgewater (VA)","","Guilford College",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Richmond","","Lafayette",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","The Citadel","","Wofford",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","West Georgia","","Utah Tech",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Benedictine University","","Wisconsin-Lutheran",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","St. Scholastica","","Bethel (MN)",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","UT Martin","","Charleston Southern",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Western Illinois","","Southeast Missouri State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Jacksonville State","","Kennesaw State",""
"2025","12","regular","2025-11-15T19:00:00.000Z","false","Austin Peay","","Samford",""
"2025","12","regular","2025-11-15T19:30:00.000Z","false","Pittsburg St","","Northwest Missouri St",""
"2025","12","regular","2025-11-15T19:30:00.000Z","false","Tennessee State","","Gardner-Webb",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Southern Arkansas","","Arkansas-Monticello",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Arkansas Tech","","Harding University",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Incarnate Word","","SE Louisiana",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","South Dakota State","","Illinois State",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Missouri State","","UTEP",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Eastern Kentucky","","Abilene Christian",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Wingate","","Mars Hill",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Alabama A&M","","Florida A&M",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Western Colorado","","Colorado Mesa",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Alcorn State","","Grambling",""
"2025","12","regular","2025-11-15T20:00:00.000Z","false","Lindenwood","","Eastern Illinois",""
